station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
CHU;18.06.2000 09:00;22.5;21.3;23.5;29.1;28.1;35.7;9.7;;;;;;;5;180;0.7;2.5;18;;;;;0;;826;;;;;60;
CHU;18.06.2000 10:00;23.7;23.2;24;30.4;29.5;39.1;11.4;;;;;;;7.7;18;4.2;15.1;27.7;;;;;0;;912;;;;;60;
CHU;18.06.2000 11:00;24.8;24.3;25.4;31.7;30.9;34;10.6;;;;;;;9.4;26;5.1;18.4;33.8;;;;;0;;952;;;;;60;
CHU;18.06.2000 12:00;25.9;25.6;26.3;32.1;31.7;31.7;10.6;;;;;;;11.3;21;5;18;40.7;;;;;0;;927;;;;;60;
CHU;18.06.2000 13:00;26.9;26.6;27.4;32.8;32.5;29.9;10.6;;;;;;;11.1;21;5.7;20.5;40;;;;;0;;856;;;;;60;
CHU;18.06.2000 14:00;27.2;27;27.3;32.1;31.5;30.9;11.1;;;;;;;12.2;14;4.9;17.6;43.9;;;;;0;;742;;;;;60;
CHU;18.06.2000 15:00;26.9;26.8;27;28.4;25.1;31.3;11.1;;;;;;;11.5;20;5.2;18.7;41.4;;;;;0;;601;;;;;60;
CHU;18.06.2000 16:00;26.6;26.2;27;28.6;26;34.1;11.8;;;;;;;11.5;21;5;18;41.4;;;;;0;;432;;;;;60;
CHU;18.06.2000 17:00;24.4;23.4;26.1;22.3;18.3;36;11;;;;;;;8.4;11;3;10.8;30.2;;;;;0;;135;;;;;22;
CHU;18.06.2000 18:00;22.7;21.8;23.3;16.5;15.3;35;9.7;;;;;;;5;16;2.6;9.4;18;;;;;0;;19;;;;;0;
CHU;18.06.2000 19:00;21.2;20.4;22;13.7;13;33.8;8.5;;;;;;;4.9;19;2.1;7.6;17.6;;;;;0;;6;;;;;0;
CHU;18.06.2000 20:00;17.6;16.6;18.7;11.4;10.8;49.1;9.9;;;;;;;1.5;270;0.4;1.4;5.4;;;;;0;;1;;;;;0;
CHU;18.06.2000 21:00;15.4;14.8;16.6;10.1;9.8;61.4;10.7;;;;;;;0.8;360;0.1;0.4;2.9;;;;;0;;0;;;;;0;
CHU;18.06.2000 22:00;15.1;14.7;16.2;9.8;9.5;62.9;10.8;;;;;;;1.9;207;0.5;1.8;6.8;;;;;0;;-1;;;;;0;
CHU;18.06.2000 23:00;14.5;13.8;15.2;9.6;9.3;64;10.5;;;;;;;3.6;217;1;3.6;13;;;;;0;;0;;;;;0;
CHU;19.06.2000 00:00;14.2;13.7;15.1;10.5;9.6;63.8;10.4;;;;;;;4;207;1.6;5.8;14.4;;;;;0;;0;;;;;0;
CHU;19.06.2000 01:00;14.4;14.2;14.7;11.2;11;61.5;10.1;;;;;;;5;193;2.3;8.3;18;;;;;0;;1;;;;;0;
CHU;19.06.2000 02:00;14.4;13.7;14.8;11.5;10.7;60.4;9.9;;;;;;;5;208;2.3;8.3;18;;;;;0;;-1;;;;;0;
CHU;19.06.2000 03:00;14.2;13.6;15.2;10.8;8.8;60.2;9.8;;;;;;;6;207;2.1;7.6;21.6;;;;;0;;1;;;;;0;
CHU;19.06.2000 04:00;14.5;14.1;14.7;11.9;11.6;58.6;9.6;;;;;;;4.5;214;2.2;7.9;16.2;;;;;0;;17;;;;;0;
CHU;19.06.2000 05:00;15.7;14.1;17;13.8;11.3;57.2;10.2;;;;;;;5.2;202;1.9;6.8;18.7;;;;;0;;103;;;;;19;
CHU;19.06.2000 06:00;18.2;17.3;19.1;17.8;14.9;48.5;10.1;;;;;;;6.9;182;2.5;9;24.8;;;;;0;;375;;;;;60;
CHU;19.06.2000 07:00;20.6;19.7;21.5;24.1;22.1;43.4;10.5;;;;;;;5.4;177;1.9;6.8;19.4;;;;;0;;539;;;;;60;
CHU;19.06.2000 08:00;23.2;22.3;24.1;28.7;27.1;36.6;10.4;;;;;;;5;153;1.4;5;18;;;;;0;;687;;;;;60;
CHU;19.06.2000 09:00;25.1;24.2;26.6;32.4;31.4;34;10.9;;;;;;;3;79;0.7;2.5;10.8;;;;;0;;805;;;;;60;
CHU;19.06.2000 10:00;27.4;26.4;28.1;34.4;32.8;31.5;11.5;;;;;;;6.7;11;2;7.2;24.1;;;;;0;;888;;;;;60;
CHU;19.06.2000 11:00;28.3;27.9;28.8;35.1;34.4;32.9;12.6;;;;;;;9.1;23;4.5;16.2;32.8;;;;;0;;917;;;;;60;
CHU;19.06.2000 12:00;29.3;28.5;29.9;35.5;34.6;30.3;12.3;;;;;;;9.9;23;5.4;19.4;35.6;;;;;0;;902;;;;;60;
CHU;19.06.2000 13:00;30;29.8;30.2;35.8;35.5;30.1;12.7;;;;;;;10.3;22;5.7;20.5;37.1;;;;;0;;840;;;;;60;
CHU;19.06.2000 14:00;30.2;29.7;30.5;35.1;34.8;28.4;12.2;;;;;;;10.6;22;5.6;20.2;38.2;;;;;0;;724;;;;;60;
CHU;19.06.2000 15:00;30.2;29.7;30.5;32;27.8;30.1;13;;;;;;;10.3;23;5.2;18.7;37.1;;;;;0;;564;;;;;59;
CHU;19.06.2000 16:00;29.3;28.9;29.6;30.8;28;33.6;13.7;;;;;;;9.2;17;3.5;12.6;33.1;;;;;0;;367;;;;;55;
CHU;19.06.2000 17:00;27.1;26.3;28.4;25.1;21.3;38.2;13.7;;;;;;;5.6;11;2.6;9.4;20.2;;;;;0;;136;;;;;22;
CHU;19.06.2000 18:00;26;25.7;26.3;20;19.2;40.2;13.5;;;;;;;4.1;15;2.3;8.3;14.8;;;;;0;;27;;;;;0;
CHU;19.06.2000 19:00;24.5;22.9;25.6;18.2;17.2;44.5;13.6;;;;;;;4.5;16;1.7;6.1;16.2;;;;;0;;6;;;;;0;
CHU;19.06.2000 20:00;21;20;22.1;15.6;14.8;61.1;15.1;;;;;;;1.4;270;0.2;0.7;5;;;;;0;;0;;;;;0;
CHU;19.06.2000 21:00;19.8;19.1;20.2;14.5;13.9;63.9;14.7;;;;;;;1.9;180;0.3;1.1;6.8;;;;;0;;1;;;;;0;
CHU;19.06.2000 22:00;18.7;18.2;19.2;13.5;13;67.4;14.5;;;;;;;0.6;0;0;0;2.2;;;;;0;;0;;;;;0;
CHU;19.06.2000 23:00;17.4;16.8;18;12.5;12.2;70.1;14;;;;;;;3.3;180;0.3;1.1;11.9;;;;;0;;0;;;;;0;
CHU;20.06.2000 00:00;17.1;16.8;17.4;12.4;12.2;66.9;13;;;;;;;3.7;200;1.5;5.4;13.3;;;;;0;;1;;;;;0;
CHU;20.06.2000 01:00;17.6;17;18.2;13.7;12.7;60;12.1;;;;;;;4.6;190;2.3;8.3;16.6;;;;;0;;0;;;;;0;
CHU;20.06.2000 02:00;17;16.6;17.2;13.3;12.1;61.3;11.9;;;;;;;4.8;203;2.1;7.6;17.3;;;;;0;;0;;;;;0;
CHU;20.06.2000 03:00;16.4;16.1;16.6;13;11.6;63.1;11.8;;;;;;;4.3;198;2;7.2;15.5;;;;;0;;2;;;;;0;
CHU;20.06.2000 04:00;16.4;15.5;17;13.4;11.6;63.8;11.9;;;;;;;5;209;2.1;7.6;18;;;;;0;;19;;;;;0;
CHU;20.06.2000 05:00;17.8;16.2;19;16.3;13.7;60.4;12.3;;;;;;;5.4;196;1.9;6.8;19.4;;;;;0;;99;;;;;19;
CHU;20.06.2000 06:00;20.6;19.5;21.5;19.9;17.2;50.9;12.3;;;;;;;5.2;205;1.7;6.1;18.7;;;;;0;;355;;;;;60;
CHU;20.06.2000 07:00;22.7;21.7;23.8;25.4;23.8;45.2;12.5;;;;;;;5.7;178;2.6;9.4;20.5;;;;;0;;517;;;;;60;
CHU;20.06.2000 08:00;25.3;24.1;26.2;30.3;28.1;39.9;12.9;;;;;;;4.9;169;1.7;6.1;17.6;;;;;0;;672;;;;;60;
CHU;20.06.2000 09:00;27.8;26.4;28.6;34;32.5;34.1;12.7;;;;;;;3.6;158;1;3.6;13;;;;;0;;788;;;;;60;
CHU;20.06.2000 10:00;29.7;28.9;30.2;36.4;35.6;32.8;13.7;;;;;;;5.8;355;1.4;5;20.9;;;;;0;;866;;;;;60;
CHU;20.06.2000 11:00;30.4;29.7;30.9;37;36.3;32.7;14.2;;;;;;;7.7;17;3.8;13.7;27.7;;;;;0;;903;;;;;60;
CHU;20.06.2000 12:00;31.3;31;31.8;37.5;36.9;31;14.2;;;;;;;7.7;17;3.8;13.7;27.7;;;;;0;;890;;;;;60;
CHU;20.06.2000 13:00;31.6;31.3;31.8;37.4;37.1;29.9;13.9;;;;;;;8.3;19;4;14.4;29.9;;;;;0;;820;;;;;60;
CHU;20.06.2000 14:00;32;31.8;32.2;37.2;36.6;29.6;14.1;;;;;;;8.3;18;4.2;15.1;29.9;;;;;0;;712;;;;;60;
CHU;20.06.2000 15:00;31.8;31.5;31.9;33.7;29.9;29.8;14;;;;;;;8;20;4.1;14.8;28.8;;;;;0;;572;;;;;60;
CHU;20.06.2000 16:00;30.9;30.2;31.4;32.6;30;33.7;15.1;;;;;;;8.9;13;2.9;10.4;32;;;;;0;;408;;;;;60;
CHU;20.06.2000 17:00;28.3;26.7;30.1;25.6;21.1;38.7;14.9;;;;;;;6.5;343;1.5;5.4;23.4;;;;;0;;138;;;;;22;
CHU;20.06.2000 18:00;25.5;23.4;26.8;19.6;18.1;46.6;15.2;;;;;;;4;31;1.4;5;14.4;;;;;0;;24;;;;;0;
CHU;20.06.2000 19:00;22.7;20.8;24;16.8;15.5;52.5;14.4;;;;;;;2.8;360;0.4;1.4;10.1;;;;;0;;4;;;;;0;
CHU;20.06.2000 20:00;23.5;21.7;24.5;19;17.2;38.8;11.1;;;;;;;7.6;167;2.6;9.4;27.4;;;;;0;;-2;;;;;0;
CHU;20.06.2000 21:00;22.8;21.8;23.9;19.5;18.6;37.1;10.3;;;;;;;7.2;192;2.5;9;25.9;;;;;0;;-2;;;;;0;
CHU;20.06.2000 22:00;21.5;20.7;22.2;18.6;18;39.7;10.1;;;;;;;6.4;219;2.7;9.7;23;;;;;0;;-3;;;;;0;
CHU;20.06.2000 23:00;20.7;20.3;21.2;17.7;17.2;39.8;9.7;;;;;;;7;225;3.2;11.5;25.2;;;;;0;;-2;;;;;0;
CHU;21.06.2000 00:00;19.4;18.8;20.5;16.8;16.5;42;9.4;;;;;;;6.9;216;3.1;11.2;24.8;;;;;0;;0;;;;;0;
CHU;21.06.2000 01:00;18.6;18.3;18.7;16.1;15.8;44.6;9.5;;;;;;;7;193;3.5;12.6;25.2;;;;;0;;-2;;;;;0;
CHU;21.06.2000 02:00;17.9;17.4;18.6;14.6;13.2;46.5;9.5;;;;;;;6.9;204;2.6;9.4;24.8;;;;;0;;-2;;;;;0;
CHU;21.06.2000 03:00;16.6;14.8;17.7;11;9.3;52.4;9.9;;;;;;;4.5;202;1.2;4.3;16.2;;;;;0;;1;;;;;0;
CHU;21.06.2000 04:00;15.4;15;15.9;10.1;9.2;57.6;10.1;;;;;;;4.1;184;1.4;5;14.8;;;;;0;;18;;;;;0;
CHU;21.06.2000 05:00;16.9;15.9;17.9;14.4;11.2;52.5;10.1;;;;;;;4.5;170;1.7;6.1;16.2;;;;;0;;101;;;;;19;
CHU;21.06.2000 06:00;19.4;18.2;20.7;18.2;15.2;45.1;10.1;;;;;;;4.1;190;1.2;4.3;14.8;;;;;0;;358;;;;;60;
CHU;21.06.2000 07:00;21.8;20.9;23;25.5;23.3;39.7;10.3;;;;;;;3.4;185;1.1;4;12.2;;;;;0;;531;;;;;60;
CHU;21.06.2000 08:00;24;23.1;25.4;29.8;28.4;33.3;9.9;;;;;;;2.7;171;0.7;2.5;9.7;;;;;0;;676;;;;;60;
CHU;21.06.2000 09:00;26.3;25.4;27.8;33.5;32.3;30.2;10.4;;;;;;;4.1;360;0.9;3.2;14.8;;;;;0;;798;;;;;60;
CHU;21.06.2000 10:00;28;27.6;28.6;35.2;34.7;30.8;11.6;;;;;;;7.4;25;3.5;12.6;26.6;;;;;0;;883;;;;;60;
CHU;21.06.2000 11:00;29.3;28.8;30;36.1;35.5;27;11;;;;;;;8.1;24;4.1;14.8;29.2;;;;;0;;919;;;;;60;
CHU;21.06.2000 12:00;30.3;30;30.5;36.8;36.2;27.2;11.8;;;;;;;9.7;22;4.4;15.8;34.9;;;;;0;;903;;;;;60;
CHU;21.06.2000 13:00;31;30.7;31.2;36.9;36.3;28.1;12.7;;;;;;;10.7;26;5.4;19.4;38.5;;;;;0;;836;;;;;60;
CHU;21.06.2000 14:00;31;30.8;31.1;36;35.2;28.3;12.7;;;;;;;11.2;21;5.8;20.9;40.3;;;;;0;;720;;;;;60;
CHU;21.06.2000 15:00;30.8;30.5;30.9;32.7;29;29.3;13;;;;;;;11.2;21;5.6;20.2;40.3;;;;;0;;580;;;;;60;
CHU;21.06.2000 16:00;30;29.2;30.9;31.6;29.5;32.3;13.7;;;;;;;10.4;14;4.1;14.8;37.4;;;;;0;;410;;;;;60;
CHU;21.06.2000 17:00;27.6;26.5;29;25.2;21.4;38.1;14.1;;;;;;;6.3;8;2.7;9.7;22.7;;;;;0;;135;;;;;22;
CHU;21.06.2000 18:00;25.9;25.4;26.5;20;19.3;41.8;14;;;;;;;4.8;21;2.3;8.3;17.3;;;;;0;;24;;;;;0;
CHU;21.06.2000 19:00;25.2;24.6;25.7;18.4;17.1;42.4;13.6;;;;;;;4.9;18;2.2;7.9;17.6;;;;;0;;5;;;;;0;
CHU;21.06.2000 20:00;22.2;21.1;24.2;16.5;15.1;54.5;14.5;;;;;;;3.1;22;0.7;2.5;11.2;;;;;0;;1;;;;;0;
CHU;21.06.2000 21:00;20.6;19.8;21.1;14.4;14;61.9;15;;;;;;;1.5;315;0.2;0.7;5.4;;;;;0;;2;;;;;0;
CHU;21.06.2000 22:00;19.4;18.8;20.7;13.9;13.5;65.8;14.8;;;;;;;1.9;207;0.3;1.1;6.8;;;;;0;;1;;;;;0;
CHU;21.06.2000 23:00;18.6;17.8;19.4;13.2;12.8;66.6;14.3;;;;;;;1.9;198;0.6;2.2;6.8;;;;;0;;0;;;;;0;
CHU;22.06.2000 00:00;17.8;17.6;18;12.8;12.2;64.9;13.2;;;;;;;3.3;203;0.8;2.9;11.9;;;;;0;;1;;;;;0;
CHU;22.06.2000 01:00;16.8;16.2;17.3;11.8;11.4;68.7;13.1;;;;;;;2;180;0.5;1.8;7.2;;;;;0;;-1;;;;;0;
CHU;22.06.2000 02:00;16;14.9;17;11;10.6;70.1;12.8;;;;;;;1.5;198;0.4;1.4;5.4;;;;;0;;2;;;;;0;
CHU;22.06.2000 03:00;16.1;15.2;17.3;10.8;10.4;65.8;12;;;;;;;3.4;169;1.2;4.3;12.2;;;;;0;;1;;;;;0;
CHU;22.06.2000 04:00;15.2;14.5;15.9;11;10.8;70.5;12.1;;;;;;;2.4;180;0.3;1.1;8.6;;;;;0;;24;;;;;0;
CHU;22.06.2000 05:00;17.1;16;18.2;14.4;11.6;64.3;12.6;;;;;;;2.4;153;0.7;2.5;8.6;;;;;0;;94;;;;;18;
CHU;22.06.2000 06:00;19.2;18.6;20;18.5;15.9;55.9;12.4;;;;;;;2.5;164;0.9;3.2;9;;;;;0;;311;;;;;60;
CHU;22.06.2000 07:00;21.3;20;22.3;24.9;23;49.2;12.5;;;;;;;2.4;194;0.8;2.9;8.6;;;;;0;;492;;;;;60;
CHU;22.06.2000 08:00;23.8;23;24.9;29.6;27.5;41.2;12.2;;;;;;;3.1;153;0.7;2.5;11.2;;;;;0;;646;;;;;60;
CHU;22.06.2000 09:00;25.9;25.7;26.1;32.6;32;40.7;13.6;;;;;;;8.7;24;3.2;11.5;31.3;;;;;0;;767;;;;;60;
CHU;22.06.2000 10:00;27.2;26.8;27.6;34;33.6;40;14.4;;;;;;;10.7;29;5.2;18.7;38.5;;;;;0;;859;;;;;60;
CHU;22.06.2000 11:00;28.1;27.6;28.5;34.9;34.3;38.2;14.5;;;;;;;12.9;27;6.7;24.1;46.4;;;;;0;;886;;;;;60;
CHU;22.06.2000 12:00;28.6;28.3;29;35.6;35.3;40.2;15.7;;;;;;;12.5;27;6.7;24.1;45;;;;;0;;875;;;;;59;
CHU;22.06.2000 13:00;29;28.7;29.7;35.6;34.9;41.9;16.8;;;;;;;12.1;29;6.3;22.7;43.6;;;;;0;;810;;;;;60;
CHU;22.06.2000 14:00;28.5;27.5;28.9;33.5;29.9;43.2;16.8;;;;;;;13.8;29;7.1;25.6;49.7;;;;;0;;680;;;;;59;
CHU;22.06.2000 15:00;26.2;25.3;27;26;24.8;48.6;16.5;;;;;;;13.7;29;7.3;26.3;49.3;;;;;0;;235;;;;;9;
CHU;22.06.2000 16:00;25.1;24.7;25.6;25;23.9;51.1;16.2;;;;;;;12.4;32;6.5;23.4;44.6;;;;;0;;216;;;;;9;
CHU;22.06.2000 17:00;24.3;23.7;24.9;23;21.9;51.4;15.6;;;;;;;11.9;35;5.4;19.4;42.8;;;;;0;;99;;;;;0;
CHU;22.06.2000 18:00;23.3;23;23.7;21.5;21;52.9;15.2;;;;;;;11.1;29;5.2;18.7;40;;;;;0;;35;;;;;0;
CHU;22.06.2000 19:00;22.2;21.6;22.7;20.2;19.6;59.6;15.9;;;;;;;10.2;29;5.2;18.7;36.7;;;;;0;;11;;;;;0;
CHU;22.06.2000 20:00;20;19.5;20.9;18.5;18.1;72.4;16.9;;;;;;;11.3;15;4.4;15.8;40.7;;;;;0;;-1;;;;;0;
CHU;22.06.2000 21:00;19.2;19.1;19.4;17.9;17.7;75;16.7;;;;;;;10.6;24;4.4;15.8;38.2;;;;;0;;3;;;;;0;
CHU;22.06.2000 22:00;18.8;18.6;18.9;17.2;16.7;78.3;16.9;;;;;;;7;21;2.8;10.1;25.2;;;;;0;;1;;;;;0;
CHU;22.06.2000 23:00;18.5;18.4;18.6;17;16.8;80.5;17.2;;;;;;;7.3;13;2.6;9.4;26.3;;;;;0;;0;;;;;0;
CHU;23.06.2000 00:00;18.3;18.2;18.4;17;16.6;82;17.2;;;;;;;7.5;15;2.8;10.1;27;;;;;0;;3;;;;;0;
CHU;23.06.2000 01:00;18.1;17.9;18.1;17.2;17.1;81.2;16.8;;;;;;;7;360;2.9;10.4;25.2;;;;;0;;2;;;;;0;
CHU;23.06.2000 02:00;17.6;17.2;17.8;16.8;16.5;78.5;15.7;;;;;;;9.6;14;3.6;13;34.6;;;;;0;;1;;;;;0;
CHU;23.06.2000 03:00;16.7;16.4;17.1;15.9;15.6;76.4;14.5;;;;;;;10.4;8;3.7;13.3;37.4;;;;;0;;1;;;;;0;
CHU;23.06.2000 04:00;15.8;15;16.4;14.9;13.4;76;13.6;;;;;;;13;8;4.3;15.5;46.8;;;;;0.1;;11;;;;;0;
CHU;23.06.2000 05:00;14.5;14.3;14.8;13.2;13;83.6;13.8;;;;;;;11.4;16;4.4;15.8;41;;;;;0.9;;28;;;;;0;
CHU;23.06.2000 06:00;15;14.4;15.2;13.2;12.8;76.5;13;;;;;;;9.4;22;4.2;15.1;33.8;;;;;0.1;;40;;;;;0;
CHU;23.06.2000 07:00;13.7;13.2;14.8;12.7;12.5;87.5;13.7;;;;;;;10.6;18;4.1;14.8;38.2;;;;;3.4;;32;;;;;0;
CHU;23.06.2000 08:00;13.6;13.3;14.3;14.1;13.1;92.4;14.4;;;;;;;7.3;17;3.4;12.2;26.3;;;;;1.4;;127;;;;;0;
CHU;23.06.2000 09:00;14.7;14.3;15.3;16.5;15.3;86.4;14.5;;;;;;;7.5;25;3.7;13.3;27;;;;;0;;287;;;;;0;
CHU;23.06.2000 10:00;15.9;15.3;16.4;19;18.5;79.5;14.4;;;;;;;9.3;24;4.9;17.6;33.5;;;;;0;;377;;;;;0;
CHU;23.06.2000 11:00;16.6;16.3;17;20.7;18.9;74.2;14;;;;;;;10;16;4.7;16.9;36;;;;;0;;475;;;;;0;
CHU;23.06.2000 12:00;16.9;16.6;17.3;20.7;19.8;72.2;13.9;;;;;;;10.6;15;4.2;15.1;38.2;;;;;0;;428;;;;;0;
CHU;23.06.2000 13:00;16.9;16.4;17.7;20.6;19.5;68;13.1;;;;;;;11.5;24;6.1;22;41.4;;;;;0;;431;;;;;1;
CHU;23.06.2000 14:00;16.8;16.5;17;18.3;17.7;66.6;12.7;;;;;;;10.7;23;4.8;17.3;38.5;;;;;0;;223;;;;;0;
CHU;23.06.2000 15:00;16.5;16.2;16.8;16.6;15.9;67.7;12.7;;;;;;;7.8;17;3;10.8;28.1;;;;;0;;90;;;;;0;
CHU;23.06.2000 16:00;16;15.9;16.1;15.8;15.6;70.5;12.8;;;;;;;6.8;360;2.6;9.4;24.5;;;;;0;;59;;;;;0;
CHU;23.06.2000 17:00;14.9;14.8;15.1;13.8;13.6;82.2;13.9;;;;;;;6.9;22;2.9;10.4;24.8;;;;;0;;24;;;;;0;
CHU;23.06.2000 18:00;15.1;15;15.3;13.5;13.5;78.6;13.5;;;;;;;6.5;26;3;10.8;23.4;;;;;0;;5;;;;;0;
CHU;23.06.2000 19:00;15.2;15.1;15.3;13.8;13.7;78.2;13.5;;;;;;;6.2;18;2.2;7.9;22.3;;;;;0;;7;;;;;0;
CHU;23.06.2000 20:00;15;14.8;15.1;13.7;13.6;78.7;13.4;;;;;;;4.4;16;1.8;6.5;15.8;;;;;0;;-1;;;;;0;
CHU;23.06.2000 21:00;14.9;14.8;14.9;13.5;13.3;79;13.3;;;;;;;4.3;45;1.5;5.4;15.5;;;;;0;;0;;;;;0;
CHU;23.06.2000 22:00;14.8;14.7;15;13.4;13.3;79;13.3;;;;;;;2.9;45;1;3.6;10.4;;;;;0;;1;;;;;0;
CHU;23.06.2000 23:00;14.7;14.5;14.9;13.4;13.2;79.5;13.3;;;;;;;3.6;37;0.7;2.5;13;;;;;0;;0;;;;;0;
CHU;24.06.2000 00:00;14.1;13.6;14.6;11.7;10.8;83.2;13.3;;;;;;;2;90;0.5;1.8;7.2;;;;;0;;-3;;;;;0;
CHU;24.06.2000 01:00;13.8;13.5;14.1;12.4;12.1;83.2;13.1;;;;;;;2.4;31;1;3.6;8.6;;;;;0;;1;;;;;0;
CHU;24.06.2000 02:00;13.6;13.4;13.9;12.3;11.9;84.3;13.1;;;;;;;2.2;7;0.9;3.2;7.9;;;;;0;;-2;;;;;0;
CHU;24.06.2000 03:00;13.4;13.2;13.5;12.1;11.9;85.5;13.1;;;;;;;1.9;323;0.6;2.2;6.8;;;;;0;;3;;;;;0;
CHU;24.06.2000 04:00;13.4;13.2;13.6;12.5;12.1;85.7;13.1;;;;;;;2.6;0;0.2;0.7;9.4;;;;;0;;32;;;;;0;
CHU;24.06.2000 05:00;13.8;13.7;13.9;13.4;13.2;80.9;12.8;;;;;;;3.2;45;1.2;4.3;11.5;;;;;0;;50;;;;;0;
CHU;24.06.2000 06:00;14.4;13.9;14.7;15.1;14.2;78.4;12.9;;;;;;;4.4;59;1.8;6.5;15.8;;;;;0;;121;;;;;0;
CHU;24.06.2000 07:00;15.3;14.6;15.9;17.2;15.7;71.7;12.5;;;;;;;6.3;26;3;10.8;22.7;;;;;0;;270;;;;;1;
CHU;24.06.2000 08:00;17;16.2;17.8;21.3;19.6;63.2;12.2;;;;;;;5.8;16;2.3;8.3;20.9;;;;;0;;458;;;;;10;
CHU;24.06.2000 09:00;17.7;17.4;18.1;22;20.4;60;12.1;;;;;;;9.1;16;4;14.4;32.8;;;;;0;;490;;;;;5;
CHU;24.06.2000 10:00;18.1;17.6;18.5;22.9;22.1;55.3;11.5;;;;;;;11;28;5.6;20.2;39.6;;;;;0;;463;;;;;0;
CHU;24.06.2000 11:00;17.8;17;18.3;21.1;17.7;54.8;11.2;;;;;;;11.1;39;6.2;22.3;40;;;;;0;;439;;;;;1;
CHU;24.06.2000 12:00;16.9;16.7;17;16.9;16.6;55.9;10.7;;;;;;;11.1;39;5.7;20.5;40;;;;;0;;131;;;;;0;
CHU;24.06.2000 13:00;16.2;15.9;16.6;15.9;15.3;58.7;10.8;;;;;;;10.9;43;5.3;19.1;39.2;;;;;0;;123;;;;;0;
CHU;24.06.2000 14:00;15.4;15.1;15.6;14.7;14.1;61.6;10.8;;;;;;;9.4;33;4.5;16.2;33.8;;;;;0;;98;;;;;0;
CHU;24.06.2000 15:00;13.8;12.7;14.8;12.3;11.7;73.6;11.6;;;;;;;11.1;37;5.5;19.8;40;;;;;0.1;;41;;;;;0;
CHU;24.06.2000 16:00;12.2;11.9;12.5;11.7;11.5;87.3;12.4;;;;;;;7.8;21;2.9;10.4;28.1;;;;;1;;38;;;;;0;
CHU;24.06.2000 17:00;11.7;11.3;12;11.5;11.3;92.5;12.7;;;;;;;4.4;16;1.9;6.8;15.8;;;;;1.8;;26;;;;;0;
CHU;24.06.2000 18:00;11.5;11.4;11.5;11.4;11.2;93;12.6;;;;;;;3.9;43;1.9;6.8;14;;;;;0.2;;21;;;;;0;
CHU;24.06.2000 19:00;11.5;11.4;11.5;10.9;10.7;92.8;12.6;;;;;;;4.9;29;2.5;9;17.6;;;;;0.1;;5;;;;;0;
CHU;24.06.2000 20:00;11.3;11.2;11.4;10.5;10.4;91.5;12.2;;;;;;;6;35;3.3;11.9;21.6;;;;;0.1;;0;;;;;0;
CHU;24.06.2000 21:00;10.9;10.5;11.4;9.7;8.8;87.6;11.4;;;;;;;6.3;24;3;10.8;22.7;;;;;0;;-2;;;;;0;
CHU;24.06.2000 22:00;10.4;10.2;10.5;8.9;8.7;83;10.5;;;;;;;6.5;18;2.8;10.1;23.4;;;;;0;;0;;;;;0;
CHU;24.06.2000 23:00;10.5;10.3;10.7;8.9;8.8;80.6;10.2;;;;;;;6.1;27;3.1;11.2;22;;;;;0;;2;;;;;0;
CHU;25.06.2000 00:00;10.5;10.4;10.6;8.7;8.7;80.3;10.2;;;;;;;6.2;18;2.9;10.4;22.3;;;;;0;;1;;;;;0;
CHU;25.06.2000 01:00;10.3;10.1;10.5;8.5;8.5;81.5;10.2;;;;;;;5.9;17;2.8;10.1;21.2;;;;;0;;0;;;;;0;
CHU;25.06.2000 02:00;10.1;10;10.1;8.6;8.6;83.5;10.3;;;;;;;5.8;21;2.8;10.1;20.9;;;;;0;;2;;;;;0;
CHU;25.06.2000 03:00;10;9.9;10;8.6;8.6;83.8;10.3;;;;;;;6.7;11;2.1;7.6;24.1;;;;;0;;0;;;;;0;
CHU;25.06.2000 04:00;10;9.8;10;8.9;8.6;83;10.1;;;;;;;4.3;56;1.9;6.8;15.5;;;;;0;;14;;;;;0;
CHU;25.06.2000 05:00;10.1;10;10.4;9.4;9.3;82.8;10.3;;;;;;;5.7;25;1.7;6.1;20.5;;;;;0;;33;;;;;0;
CHU;25.06.2000 06:00;10.5;10.2;11;10.5;9.6;80.3;10.2;;;;;;;5.8;21;3;10.8;20.9;;;;;0;;102;;;;;0;
CHU;25.06.2000 07:00;11.2;10.9;11.6;12.8;11.6;76.6;10.2;;;;;;;6.1;13;2.8;10.1;22;;;;;0;;242;;;;;0;
CHU;25.06.2000 08:00;11.8;11.4;12.1;14.4;13.8;71.6;9.9;;;;;;;8.4;11;3.2;11.5;30.2;;;;;0;;318;;;;;0;
CHU;25.06.2000 09:00;13.3;12.2;14.2;19.7;14.6;64.3;9.8;;;;;;;11;20;5.1;18.4;39.6;;;;;0;;705;;;;;31;
CHU;25.06.2000 10:00;14.5;13.6;15.2;22.6;18.4;61.3;10.1;;;;;;;9.7;12;4.4;15.8;34.9;;;;;0;;867;;;;;37;
